config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s
s20_g1e2,24,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,3,2.18E-02,7.28E-03,1.74E+06,1.90E+04,1.30E+02,4.00E+02,1548
s20_g1e2,24,44673503, -ksp_type fgmres -pc_type none ,KSPSolve,3,1.55E-02,5.18E-03,3.74E+06,3.40E+04,1.30E+02,1.00E+03,4744
s20_g1e2,24,22479830, -ksp_type gmres -pc_type asm ,KSPSolve,3,1.51E-02,5.03E-03,1.79E+06,2.20E+04,1.70E+02,3.50E+02,2269
s20_g1e2,24,44526267, -ksp_type fgmres -pc_type jacobi ,KSPSolve,3,1.50E-02,4.99E-03,3.77E+06,3.50E+04,1.30E+02,1.00E+03,4965
s20_g1e2,24,82456576, -ksp_type tfqmr -pc_type jacobi ,KSPSolve,3,2.17E-02,7.23E-03,2.34E+06,4.20E+04,1.30E+02,8.60E+02,2092
s20_g1e2,24,36931900, -ksp_type bicg -pc_type asm ,KSPSolve,3,2.22E-02,7.40E-03,2.43E+06,4.20E+04,1.50E+02,4.20E+02,2061
s20_g1e2,24,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,3,1.54E-02,5.14E-03,2.24E+06,1.60E+04,1.30E+02,4.80E+02,2847
s20_g1e2,96,90783920, -ksp_type gmres -pc_type jacobi ,KSPSolve,3,2.28E-02,7.60E-03,1.13E+06,1.60E+05,6.70E+01,9.80E+02,3257
s20_g1e2,96,53362206, -ksp_type bicg -pc_type jacobi ,KSPSolve,3,2.55E-02,8.49E-03,8.47E+05,2.50E+05,6.70E+01,1.10E+03,2143
s20_g1e2,96,81997754, -ksp_type tfqmr -pc_type asm ,KSPSolve,3,4.63E-02,1.54E-02,6.54E+05,1.40E+05,7.90E+01,3.40E+02,923
s20_g1e2,96,69323954, -ksp_type gmres -pc_type none ,KSPSolve,3,2.30E-02,7.68E-03,1.12E+06,1.60E+05,6.70E+01,9.60E+02,3188
s20_g1e2,96,36482981, -ksp_type fgmres -pc_type asm ,KSPSolve,3,1.99E-02,6.64E-03,7.35E+05,1.20E+05,8.10E+01,4.80E+02,2416
s20_g1e2,96,19481960, -ksp_type bicg -pc_type none ,KSPSolve,3,2.25E-02,7.49E-03,7.83E+05,2.40E+05,6.70E+01,1.00E+03,2244
s20_g1e2,96,7481378, -ksp_type tfqmr -pc_type none ,KSPSolve,3,3.32E-02,1.11E-02,5.97E+05,1.70E+05,6.70E+01,7.40E+02,1160
s20_g1e2,96,13323659, -ksp_type bicg -pc_type bjacobi ,KSPSolve,3,3.38E-02,1.13E-02,1.06E+06,2.10E+05,6.70E+01,9.10E+02,1959
s20_g1e2,96,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,3,2.47E-02,8.22E-03,9.62E+05,1.10E+05,6.70E+01,7.60E+02,2503
s20_g1e2,96,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,3,2.95E-02,9.84E-03,6.45E+05,1.20E+05,6.70E+01,5.40E+02,1372
s20_g1e2,96,44673503, -ksp_type fgmres -pc_type none ,KSPSolve,3,2.47E-02,8.24E-03,1.12E+06,1.60E+05,6.70E+01,1.00E+03,2967
s20_g1e2,96,22479830, -ksp_type gmres -pc_type asm ,KSPSolve,3,2.03E-02,6.76E-03,7.57E+05,1.20E+05,8.10E+01,4.20E+02,2447
s20_g1e2,96,44526267, -ksp_type fgmres -pc_type jacobi ,KSPSolve,3,2.50E-02,8.32E-03,1.13E+06,1.60E+05,6.70E+01,1.00E+03,2955
s20_g1e2,96,82456576, -ksp_type tfqmr -pc_type jacobi ,KSPSolve,3,2.85E-02,9.52E-03,6.77E+05,1.90E+05,6.70E+01,8.30E+02,1532
s20_g1e2,96,36931900, -ksp_type bicg -pc_type asm ,KSPSolve,3,3.42E-02,1.14E-02,1.10E+06,2.50E+05,7.40E+01,5.50E+02,2103
s20_g1e2,96,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,3,2.15E-02,7.18E-03,9.83E+05,1.10E+05,6.70E+01,7.00E+02,2930
s20_g1e2,192,90783920, -ksp_type gmres -pc_type jacobi ,KSPSolve,3,2.74E-02,9.13E-03,7.54E+05,3.30E+05,4.70E+01,9.80E+02,2685
s20_g1e2,192,53362206, -ksp_type bicg -pc_type jacobi ,KSPSolve,3,3.22E-02,1.07E-02,5.64E+05,5.20E+05,4.70E+01,1.10E+03,1690
s20_g1e2,192,81997754, -ksp_type tfqmr -pc_type asm ,KSPSolve,3,3.42E-02,1.14E-02,5.14E+05,3.40E+05,5.40E+01,3.80E+02,1528
s20_g1e2,192,69323954, -ksp_type gmres -pc_type none ,KSPSolve,3,2.61E-02,8.71E-03,7.43E+05,3.20E+05,4.70E+01,9.60E+02,2777
s20_g1e2,192,36482981, -ksp_type fgmres -pc_type asm ,KSPSolve,3,2.62E-02,8.72E-03,5.99E+05,2.90E+05,5.50E+01,5.40E+02,2308
s20_g1e2,192,19481960, -ksp_type bicg -pc_type none ,KSPSolve,3,3.42E-02,1.14E-02,5.22E+05,4.90E+05,4.70E+01,1.00E+03,1475
s20_g1e2,192,7481378, -ksp_type tfqmr -pc_type none ,KSPSolve,3,3.66E-02,1.22E-02,3.98E+05,3.40E+05,4.70E+01,7.40E+02,1051
s20_g1e2,192,13323659, -ksp_type bicg -pc_type bjacobi ,KSPSolve,3,4.52E-02,1.51E-02,8.47E+05,5.30E+05,4.70E+01,1.10E+03,1654
s20_g1e2,192,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,3,3.17E-02,1.06E-02,8.52E+05,3.10E+05,4.70E+01,9.80E+02,2495
s20_g1e2,192,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,3,3.76E-02,1.25E-02,5.26E+05,3.10E+05,4.70E+01,6.80E+02,1243
s20_g1e2,192,44673503, -ksp_type fgmres -pc_type none ,KSPSolve,3,3.08E-02,1.03E-02,7.45E+05,3.20E+05,4.70E+01,1.00E+03,2365
s20_g1e2,192,22479830, -ksp_type gmres -pc_type asm ,KSPSolve,3,2.59E-02,8.63E-03,6.03E+05,2.90E+05,5.50E+01,4.80E+02,2347
s20_g1e2,192,44526267, -ksp_type fgmres -pc_type jacobi ,KSPSolve,3,3.83E-02,1.28E-02,7.49E+05,3.30E+05,4.70E+01,1.00E+03,1909
s20_g1e2,192,82456576, -ksp_type tfqmr -pc_type jacobi ,KSPSolve,3,3.54E-02,1.18E-02,4.29E+05,3.60E+05,4.70E+01,7.90E+02,1174
s20_g1e2,192,36931900, -ksp_type bicg -pc_type asm ,KSPSolve,3,3.88E-02,1.29E-02,8.56E+05,5.70E+05,5.10E+01,6.20E+02,2250
s20_g1e2,192,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,3,4.68E-02,1.56E-02,8.28E+05,3.00E+05,4.70E+01,8.90E+02,1640
s20_g1,24,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,6.06E-03,3.03E-03,9.45E+05,1.00E+04,1.30E+02,2.40E+02,3023
s20_g1,24,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,6.81E-03,3.41E-03,1.66E+06,2.30E+04,3.00E+02,1.80E+02,4368
s20_g1,24,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,5.32E-03,2.66E-03,9.57E+05,1.60E+04,1.70E+02,1.80E+02,3391
s20_g1,24,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,2,4.08E-03,2.04E-03,1.18E+06,8.40E+03,1.30E+02,2.90E+02,5658
s20_g1,24,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,7.46E-03,3.73E-03,1.23E+06,2.20E+04,2.10E+02,1.70E+02,3027
s20_g1,24,49542066, -ksp_type bcgs -pc_type none ,KSPSolve,2,5.18E-03,2.59E-03,1.39E+06,2.60E+04,1.30E+02,7.10E+02,5205
s20_g1,24,53362206, -ksp_type bicg -pc_type jacobi ,KSPSolve,2,6.96E-03,3.48E-03,2.10E+06,4.10E+04,1.30E+02,8.30E+02,5840
s20_g1,24,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,5.86E-03,2.93E-03,1.31E+06,9.30E+03,1.30E+02,3.80E+02,4371
s20_g1,24,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,6.77E-03,3.38E-03,1.46E+06,1.70E+04,3.30E+02,2.80E+02,3944
s20_g1,24,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,5.82E-03,2.91E-03,1.19E+06,1.60E+04,2.20E+02,2.80E+02,3826
s20_g1,24,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,2,5.29E-03,2.64E-03,1.31E+06,9.30E+03,1.30E+02,3.80E+02,4847
s20_g1,24,44673503, -ksp_type fgmres -pc_type none ,KSPSolve,2,7.38E-03,3.69E-03,3.03E+06,2.80E+04,1.30E+02,8.70E+02,8092
s20_g1,24,90783920, -ksp_type gmres -pc_type jacobi ,KSPSolve,2,6.88E-03,3.44E-03,3.05E+06,2.80E+04,1.30E+02,8.00E+02,8712
s20_g1,24,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,4.56E-03,2.28E-03,9.43E+05,1.10E+04,1.30E+02,3.00E+02,4003
s20_g1,24,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,4.71E-03,2.36E-03,8.56E+05,1.40E+04,1.70E+02,2.00E+02,3419
s20_g1,24,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,5.36E-03,2.68E-03,1.12E+06,2.00E+04,2.10E+02,2.00E+02,3845
s20_g1,24,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,6.33E-03,3.17E-03,1.52E+06,2.10E+04,3.10E+02,2.00E+02,4299
s20_g1,24,19481960, -ksp_type bicg -pc_type none ,KSPSolve,2,6.93E-03,3.47E-03,2.01E+06,4.00E+04,1.30E+02,8.10E+02,5612
s20_g1,24,8520536, -ksp_type bcgs -pc_type jacobi ,KSPSolve,2,4.93E-03,2.46E-03,1.37E+06,2.60E+04,1.30E+02,6.90E+02,5388
s20_g1,24,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,2,4.33E-03,2.17E-03,9.45E+05,1.00E+04,1.30E+02,2.30E+02,4225
s20_g1,24,44526267, -ksp_type fgmres -pc_type jacobi ,KSPSolve,2,6.94E-03,3.47E-03,2.99E+06,2.80E+04,1.30E+02,8.50E+02,8482
s20_g1,24,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,2,4.63E-03,2.31E-03,9.43E+05,1.10E+04,1.30E+02,2.90E+02,3947
s20_g1,24,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,5.42E-03,2.71E-03,1.05E+06,1.30E+04,1.80E+02,2.40E+02,3699
s20_g1,24,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,4.95E-03,2.48E-03,1.18E+06,8.40E+03,1.30E+02,3.00E+02,4666
s20_g1,24,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,6.23E-03,3.12E-03,1.46E+06,1.70E+04,3.30E+02,2.20E+02,4290
s20_g1,24,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,5.60E-03,2.80E-03,1.19E+06,1.70E+04,2.20E+02,2.20E+02,3957
s20_g1,24,69323954, -ksp_type gmres -pc_type none ,KSPSolve,2,6.97E-03,3.49E-03,3.03E+06,2.80E+04,1.30E+02,8.00E+02,8560
s20_g1,24,36564232, -ksp_type bicg -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,5.85E-03,2.93E-03,1.40E+06,1.60E+04,1.30E+02,3.50E+02,4638
s20_g1,24,36564235, -ksp_type bicg -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,8.60E-03,4.30E-03,2.54E+06,3.50E+04,2.70E+02,2.60E+02,5301
s20_g1,24,36564234, -ksp_type bicg -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,7.68E-03,3.84E-03,1.85E+06,3.30E+04,1.90E+02,2.40E+02,4413
s20_g1,24,13323659, -ksp_type bicg -pc_type bjacobi ,KSPSolve,2,5.21E-03,2.61E-03,1.40E+06,1.60E+04,1.30E+02,3.40E+02,5206
s20_g1,24,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,5.41E-03,2.71E-03,1.11E+06,1.40E+04,1.70E+02,3.10E+02,3912
s20_g1,96,8520536, -ksp_type bcgs -pc_type jacobi ,KSPSolve,2,9.00E-03,4.50E-03,4.06E+05,1.10E+05,6.70E+01,6.80E+02,2915
s20_g1,96,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.23E-02,6.13E-03,7.88E+05,1.40E+05,1.20E+02,1.80E+02,4328
s20_g1,96,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,7.61E-03,3.81E-03,3.98E+05,8.70E+04,8.00E+01,2.10E+02,3415
s20_g1,96,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,9.55E-03,4.78E-03,5.60E+05,1.20E+05,9.80E+01,1.90E+02,3930
s20_g1,96,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,2,1.07E-02,5.34E-03,6.50E+05,7.40E+04,6.70E+01,5.50E+02,3908
s20_g1,96,53362206, -ksp_type bicg -pc_type jacobi ,KSPSolve,2,1.20E-02,6.02E-03,6.26E+05,1.90E+05,6.70E+01,8.20E+02,3352
s20_g1,96,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.17E-02,5.87E-03,6.50E+05,7.40E+04,6.70E+01,5.60E+02,3557
s20_g1,96,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.23E-02,6.16E-03,6.66E+05,1.10E+05,1.30E+02,2.90E+02,3628
s20_g1,96,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.79E-02,8.95E-03,5.36E+05,9.50E+04,1.00E+02,3.10E+02,2004
s20_g1,96,49542066, -ksp_type bcgs -pc_type none ,KSPSolve,2,8.61E-03,4.30E-03,4.05E+05,1.20E+05,6.70E+01,6.90E+02,3038
s20_g1,96,44673503, -ksp_type fgmres -pc_type none ,KSPSolve,2,1.54E-02,7.68E-03,9.06E+05,1.30E+05,6.70E+01,8.70E+02,3863
s20_g1,96,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,8.39E-03,4.19E-03,3.44E+05,6.40E+04,6.70E+01,4.00E+02,2567
s20_g1,96,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,7.14E-03,3.57E-03,3.69E+05,8.20E+04,8.10E+01,2.50E+02,3376
s20_g1,96,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,8.56E-03,4.28E-03,5.06E+05,1.10E+05,1.00E+02,2.10E+02,3963
s20_g1,96,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.15E-02,5.75E-03,7.54E+05,1.40E+05,1.20E+02,2.10E+02,4420
s20_g1,96,19481960, -ksp_type bicg -pc_type none ,KSPSolve,2,1.21E-02,6.04E-03,6.03E+05,1.80E+05,6.70E+01,8.10E+02,3216
s20_g1,96,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,2,7.10E-03,3.55E-03,3.61E+05,6.60E+04,6.70E+01,3.10E+02,3189
s20_g1,96,44526267, -ksp_type fgmres -pc_type jacobi ,KSPSolve,2,1.28E-02,6.42E-03,8.93E+05,1.20E+05,6.70E+01,8.50E+02,4552
s20_g1,96,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,2,8.64E-03,4.32E-03,3.44E+05,6.40E+04,6.70E+01,3.90E+02,2493
s20_g1,96,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,7.67E-03,3.84E-03,4.46E+05,7.30E+04,8.30E+01,2.80E+02,3811
s20_g1,96,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,9.61E-03,4.81E-03,5.19E+05,9.20E+04,1.10E+02,2.40E+02,3616
s20_g1,96,69323954, -ksp_type gmres -pc_type none ,KSPSolve,2,1.16E-02,5.81E-03,9.06E+05,1.30E+05,6.70E+01,8.00E+02,5108
s20_g1,96,36564233, -ksp_type bicg -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,9.20E-03,4.60E-03,6.42E+05,1.40E+05,7.50E+01,3.30E+02,4559
s20_g1,96,36564232, -ksp_type bicg -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.18E-02,5.89E-03,6.18E+05,1.20E+05,6.70E+01,5.50E+02,3283
s20_g1,96,36564235, -ksp_type bicg -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.41E-02,7.04E-03,1.23E+06,2.20E+05,1.10E+02,2.60E+02,5890
s20_g1,96,36564234, -ksp_type bicg -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.14E-02,5.71E-03,8.77E+05,1.90E+05,9.00E+01,2.80E+02,5165
s20_g1,96,13323659, -ksp_type bicg -pc_type bjacobi ,KSPSolve,2,1.22E-02,6.10E-03,6.18E+05,1.20E+05,6.70E+01,5.40E+02,3172
s20_g1,96,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,8.68E-03,4.34E-03,4.58E+05,7.50E+04,8.20E+01,3.50E+02,3454
s20_g1,192,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,2.15E-01,1.07E-01,3.08E+05,1.80E+05,4.70E+01,4.10E+02,127
s20_g1,192,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.63E-02,8.17E-03,6.24E+05,4.00E+05,7.10E+01,1.80E+02,4662
s20_g1,192,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.38E-02,6.91E-03,3.15E+05,2.10E+05,5.50E+01,2.40E+02,2317
s20_g1,192,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,2,1.05E-01,5.27E-02,5.24E+05,1.90E+05,4.70E+01,5.90E+02,461
s20_g1,192,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.14E-02,5.69E-03,4.27E+05,2.80E+05,6.40E+01,1.90E+02,4308
s20_g1,192,49542066, -ksp_type bcgs -pc_type none ,KSPSolve,2,1.65E-02,8.27E-03,2.70E+05,2.40E+05,4.70E+01,6.90E+02,1579
s20_g1,192,53362206, -ksp_type bicg -pc_type jacobi ,KSPSolve,2,1.60E-02,8.01E-03,4.15E+05,3.80E+05,4.70E+01,8.20E+02,2504
s20_g1,192,45869639, -ksp_type fgmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.58E-02,7.91E-03,5.26E+05,1.90E+05,4.70E+01,6.70E+02,3083
s20_g1,192,45869638, -ksp_type fgmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.59E-02,7.93E-03,5.11E+05,3.00E+05,7.70E+01,2.80E+02,3840
s20_g1,192,45869637, -ksp_type fgmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.35E-02,6.74E-03,4.05E+05,2.30E+05,6.80E+01,3.20E+02,3376
s20_g1,192,12321508, -ksp_type fgmres -pc_type bjacobi ,KSPSolve,2,2.68E-02,1.34E-02,5.26E+05,1.90E+05,4.70E+01,6.60E+02,1816
s20_g1,192,44673503, -ksp_type fgmres -pc_type none ,KSPSolve,2,4.33E-02,2.16E-02,6.02E+05,2.70E+05,4.70E+01,8.70E+02,1358
s20_g1,192,90783920, -ksp_type gmres -pc_type jacobi ,KSPSolve,2,7.64E-02,3.82E-02,6.05E+05,2.60E+05,4.70E+01,8.00E+02,773
s20_g1,192,80361466, -ksp_type bcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.26E-02,6.28E-03,2.76E+05,1.70E+05,4.70E+01,4.90E+02,1947
s20_g1,192,80361467, -ksp_type bcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,8.70E-03,4.35E-03,2.77E+05,1.80E+05,5.60E+01,2.70E+02,3242
s20_g1,192,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,7.42E-02,3.71E-02,4.02E+05,2.70E+05,6.50E+01,2.20E+02,623
s20_g1,192,80361465, -ksp_type bcgs -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.48E-02,7.38E-03,5.98E+05,3.90E+05,7.10E+01,2.10E+02,4949
s20_g1,192,19481960, -ksp_type bicg -pc_type none ,KSPSolve,2,1.75E-02,8.73E-03,4.02E+05,3.80E+05,4.70E+01,8.10E+02,2222
s20_g1,192,8520536, -ksp_type bcgs -pc_type jacobi ,KSPSolve,2,1.38E-02,6.89E-03,2.56E+05,2.20E+05,4.70E+01,6.40E+02,1798
s20_g1,192,53302993, -ksp_type tfqmr -pc_type bjacobi ,KSPSolve,2,1.38E-01,6.89E-02,3.08E+05,1.80E+05,4.70E+01,4.00E+02,198
s20_g1,192,44526267, -ksp_type fgmres -pc_type jacobi ,KSPSolve,2,4.25E-02,2.12E-02,5.94E+05,2.60E+05,4.70E+01,8.50E+02,1364
s20_g1,192,91036839, -ksp_type bcgs -pc_type bjacobi ,KSPSolve,2,1.62E-02,8.08E-03,2.76E+05,1.70E+05,4.70E+01,4.80E+02,1515
s20_g1,192,30870723, -ksp_type gmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.78E-02,8.90E-03,3.64E+05,1.80E+05,5.60E+01,3.20E+02,2062
s20_g1,192,30870722, -ksp_type gmres -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.89E-02,9.46E-03,5.24E+05,1.90E+05,4.70E+01,6.00E+02,2568
s20_g1,192,30870721, -ksp_type gmres -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,1.06E-01,5.28E-02,5.17E+05,3.00E+05,7.70E+01,2.20E+02,586
s20_g1,192,30870720, -ksp_type gmres -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.30E-02,6.50E-03,3.98E+05,2.30E+05,6.80E+01,2.40E+02,3448
s20_g1,192,69323954, -ksp_type gmres -pc_type none ,KSPSolve,2,1.62E-02,8.09E-03,6.02E+05,2.70E+05,4.70E+01,8.00E+02,3636
s20_g1,192,36564233, -ksp_type bicg -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.56E-02,7.80E-03,5.04E+05,3.40E+05,5.20E+01,3.70E+02,3291
s20_g1,192,36564232, -ksp_type bicg -pc_type asm -pc_asm_overlap 0 ,KSPSolve,2,1.62E-02,8.08E-03,4.68E+05,2.90E+05,4.70E+01,6.40E+02,2557
s20_g1,192,36564235, -ksp_type bicg -pc_type asm -pc_asm_overlap 3 ,KSPSolve,2,3.10E-02,1.55E-02,9.52E+05,6.10E+05,6.40E+01,2.50E+02,3756
s20_g1,192,36564234, -ksp_type bicg -pc_type asm -pc_asm_overlap 2 ,KSPSolve,2,1.46E-02,7.31E-03,6.73E+05,4.50E+05,5.90E+01,2.80E+02,5310
s20_g1,192,13323659, -ksp_type bicg -pc_type bjacobi ,KSPSolve,2,1.53E-02,7.66E-03,4.68E+05,2.90E+05,4.70E+01,6.30E+02,2699
s20_g1,192,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,2,1.34E-02,6.72E-03,3.29E+05,1.60E+05,5.70E+01,3.60E+02,2462
