config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/sno. of iterations
s1000_g1e2,1536,75830644, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,2.4,8.000000e-01,1.92e+09,1.2e+08,8.6e+02,6.8e+03,1149932,6,
s1000_g1e2,1536,75830647, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,2.2,7.333333e-01,1.97e+09,8.9e+07,8.4e+02,7.4e+03,1321345,0,
s1000_g1e2,1536,75830646, -ksp_type ibcgs -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,2.7,9.000000e-01,2.78e+09,6.7e+07,8.3e+02,1.1e+04,1492683,2,
s1000_g1e2,1536,45869640, -ksp_type fgmres -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,6.2,2.066667e+00,7.34e+09,2.2e+08,8.4e+02,3.7e+04,1733749,2,
s1000_g1e2,3072,11256942, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 0 ,KSPSolve,3,3.8,1.266667e+00,1.67e+09,1.7e+08,5.8e+02,2.1e+04,1275662,2,
s1000_g1e2,3072,11256943, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 3 ,KSPSolve,3,4.1,1.366667e+00,1.57e+09,3.6e+08,8.2e+02,1.5e+04,1132540,3,
s1000_g1e2,3072,11256941, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 1 ,KSPSolve,3,2.7,9.000000e-01,1.24e+09,2.3e+08,5.9e+02,1.4e+04,1348014,3,
s1000_g1e2,3072,42851841, -ksp_type gmres -pc_type bjacobi ,KSPSolve,3,6.3,2.100000e+00,4.44e+09,2.8e+08,5.8e+02,4.6e+04,2080621,2,
s1000_g1e2,3072,11256944, -ksp_type tfqmr -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,3.5,1.166667e+00,1.45e+09,3.7e+08,6.0e+02,1.5e+04,1213581,3,
s1000_g1e2,3072,80361464, -ksp_type bcgs -pc_type asm -pc_asm_overlap 2 ,KSPSolve,3,1.7,5.666667e-01,1.04e+09,2.7e+08,6.0e+02,1.5e+04,1764086,2,
